"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gfpt1",1.40402414923584e-17,0.490747224829482,0.39,0.108,4.24239936933102e-13,"Visceral endoderm","Gfpt1"
"Pepd",1.67828070923391e-17,0.456910496766756,0.396,0.142,5.07109299102118e-13,"Visceral endoderm","Pepd"
"Mllt3.1",2.3469643478096e-17,-0.741249827539754,0.114,0.355,7.09158747334149e-13,"Visceral endoderm","Mllt3"
"Phlda3",2.50084330916908e-17,0.587474017078381,0.507,0.203,7.55654814298528e-13,"Visceral endoderm","Phlda3"
"Ptbp2",2.65781994054329e-17,-0.633433791612376,0.116,0.334,8.0308687323456e-13,"Visceral endoderm","Ptbp2"
"Hdgfl3.1",2.8735017908464e-17,-0.645558247783021,0.082,0.32,8.68257301122149e-13,"Visceral endoderm","Hdgfl3"
"Gstm1",3.19867993633301e-17,0.817698822816672,0.293,0.078,9.66513129562383e-13,"Visceral endoderm","Gstm1"
"Slc38a6",3.35916369194155e-17,0.481001873919521,0.297,0.055,1.01500490115706e-12,"Visceral endoderm","Slc38a6"
"Pcgf5",3.76357200492276e-17,0.516352197973196,0.312,0.077,1.13720091700746e-12,"Visceral endoderm","Pcgf5"
"Tmem37",3.90642549414648e-17,0.612808024265352,0.321,0.079,1.1803655273113e-12,"Visceral endoderm","Tmem37"
"Slc25a13",3.94504360794962e-17,0.500823818950231,0.511,0.224,1.19203437657806e-12,"Visceral endoderm","Slc25a13"
"M6pr",4.36006779409771e-17,0.685811909807576,0.575,0.22,1.31743808466457e-12,"Visceral endoderm","M6pr"
"Arl3",4.42346113895683e-17,-0.724441811555648,0.257,0.493,1.3365930177472e-12,"Visceral endoderm","Arl3"
"B4galt3",4.81738252570454e-17,0.367273978045764,0.289,0.076,1.45562030396689e-12,"Visceral endoderm","B4galt3"
"Syngr2",5.21950206255268e-17,0.427321581241051,0.312,0.089,1.57712474322092e-12,"Visceral endoderm","Syngr2"
"Pttg1ip",6.21510299884704e-17,0.604460456526419,0.414,0.124,1.87795552213162e-12,"Visceral endoderm","Pttg1ip"
"Epop",6.25785222713603e-17,0.636605579523182,0.489,0.21,1.89087262895142e-12,"Visceral endoderm","Epop"
"Snx10",8.08988475211894e-17,0.438107279375155,0.362,0.107,2.44443957670026e-12,"Visceral endoderm","Snx10"
"Napa",9.66232691973321e-17,0.502890069782225,0.576,0.307,2.91956870206659e-12,"Visceral endoderm","Napa"
"Rab8a",1.0861322873941e-16,0.463441376183024,0.601,0.326,3.28185731959002e-12,"Visceral endoderm","Rab8a"
"Twist1.5",1.20284154529241e-16,-0.833593414787036,0.063,0.283,3.63450601325554e-12,"Visceral endoderm","Twist1"
"Cops7a",1.24037895479501e-16,0.467132233431159,0.5,0.237,3.74792904980859e-12,"Visceral endoderm","Cops7a"
"Ccdc88a",1.27241084248041e-16,-0.739391154270556,0.209,0.453,3.84471660163879e-12,"Visceral endoderm","Ccdc88a"
"Ubxn8",1.40763242287044e-16,0.464142452374117,0.325,0.076,4.25330212894533e-12,"Visceral endoderm","Ubxn8"
"Iqgap1",1.56544931497944e-16,0.498055684890635,0.465,0.198,4.73016165014187e-12,"Visceral endoderm","Iqgap1"
"Rnase4",1.71079260055021e-16,0.490994498658248,0.218,0.018,5.16933092182252e-12,"Visceral endoderm","Rnase4"
"Smco4",1.71911198091976e-16,0.548203217375775,0.629,0.331,5.19446876154716e-12,"Visceral endoderm","Smco4"
"Dusp11",1.96659682692535e-16,0.458597082199367,0.558,0.273,5.94226897223764e-12,"Visceral endoderm","Dusp11"
"Vps26a",2.0141037331498e-16,0.524127893033717,0.45,0.177,6.08581584008545e-12,"Visceral endoderm","Vps26a"
"Snx9",2.34708457453815e-16,0.463050645988448,0.34,0.1,7.09195075042447e-12,"Visceral endoderm","Snx9"
"Gng12",2.70942657067273e-16,0.612458581356666,0.435,0.15,8.18680332594472e-12,"Visceral endoderm","Gng12"
"Ccng1",2.77977224222659e-16,0.738322868506546,0.711,0.354,8.39935980711186e-12,"Visceral endoderm","Ccng1"
"Phf6",2.78742242160915e-16,-0.707247430963065,0.101,0.355,8.42247558913420e-12,"Visceral endoderm","Phf6"
"1500009L16Rik",3.09976978122668e-16,0.635045799141054,0.409,0.167,9.36626437095455e-12,"Visceral endoderm","1500009L16Rik"
"Arhgap1",3.31078045800261e-16,0.385393773664911,0.308,0.086,1.00038542319007e-11,"Visceral endoderm","Arhgap1"
"Chmp3",3.53346430576597e-16,0.583731811976047,0.576,0.268,1.06767157463025e-11,"Visceral endoderm","Chmp3"
"Edem1",3.56117404761258e-16,0.448370431451751,0.312,0.081,1.07604435022662e-11,"Visceral endoderm","Edem1"
"Pax3.2",3.61706904159683e-16,-0.715488949556804,0.047,0.266,1.0929335816089e-11,"Visceral endoderm","Pax3"
"Abhd5",3.66477476460567e-16,0.44372975369007,0.285,0.051,1.10734834287325e-11,"Visceral endoderm","Abhd5"
"Myh10",3.90102560491125e-16,-0.892755600217026,0.205,0.487,1.17873389677998e-11,"Visceral endoderm","Myh10"
"Crabp1.5",4.43993228310106e-16,-1.69914573186678,0.254,0.505,1.34156993866181e-11,"Visceral endoderm","Crabp1"
"Rras2",4.46463040672994e-16,0.520865674934745,0.373,0.112,1.34903272369752e-11,"Visceral endoderm","Rras2"
"Ptpn14",5.39160825705097e-16,0.448290937678622,0.297,0.074,1.62912835095052e-11,"Visceral endoderm","Ptpn14"
"Arl6ip5",5.58641875801141e-16,0.463256141931007,0.332,0.086,1.68799229192073e-11,"Visceral endoderm","Arl6ip5"
"Grtp1",5.72616562382525e-16,0.439231209579479,0.271,0.052,1.73021820489504e-11,"Visceral endoderm","Grtp1"
"Hoxc8.4",6.73990043621211e-16,-0.796465931502731,0.056,0.275,2.03652831580585e-11,"Visceral endoderm","Hoxc8"
"Id3.3",7.08585311092305e-16,-1.24991431963024,0.218,0.487,2.14106137599651e-11,"Visceral endoderm","Id3"
"Me2",7.21355203632574e-16,0.618955936421074,0.549,0.271,2.17964688329619e-11,"Visceral endoderm","Me2"
"Mex3a",7.86988009567577e-16,-0.643964738452135,0.147,0.369,2.37796296970939e-11,"Visceral endoderm","Mex3a"
"Gclm",8.90766804136095e-16,0.599480805690984,0.498,0.199,2.69154097537763e-11,"Visceral endoderm","Gclm"
"H13",8.95667209140129e-16,0.38466538195908,0.312,0.093,2.70634803913781e-11,"Visceral endoderm","H13"
"Krcc1",9.1152750861752e-16,0.589979746878474,0.591,0.291,2.7542715200387e-11,"Visceral endoderm","Krcc1"
"Mpv17l2",1.04869424351482e-15,0.424939594611467,0.313,0.078,3.16873452620437e-11,"Visceral endoderm","Mpv17l2"
"Spns1",1.08953300215327e-15,0.467731357769335,0.347,0.11,3.29213291930632e-11,"Visceral endoderm","Spns1"
"Cmc1",1.1346153221687e-15,0.527696181818477,0.485,0.183,3.42835365746495e-11,"Visceral endoderm","Cmc1"
"Metrn.1",1.18318755201168e-15,-0.886740067759127,0.151,0.436,3.5751195071585e-11,"Visceral endoderm","Metrn"
"1810037I17Rik",1.3057938897171e-15,0.435751358109503,0.756,0.505,3.94558681716918e-11,"Visceral endoderm","1810037I17Rik"
"Tram1",1.35889207666544e-15,0.55840689510316,0.603,0.285,4.1060282988523e-11,"Visceral endoderm","Tram1"
"Asns",1.39610796480716e-15,0.92011103977283,0.636,0.366,4.21847982646131e-11,"Visceral endoderm","Asns"
"Zbtb12",1.59292821820258e-15,-0.664111772423796,0.146,0.382,4.81319190412091e-11,"Visceral endoderm","Zbtb12"
"Arl8b",1.68730376475114e-15,0.426388081381276,0.453,0.21,5.09835705557204e-11,"Visceral endoderm","Arl8b"
"Etl4",1.89165268206049e-15,0.435397998960441,0.299,0.069,5.71581774411397e-11,"Visceral endoderm","Etl4"
"Gpx4",1.95297129912746e-15,0.528439652795599,0.83,0.622,5.90109807744354e-11,"Visceral endoderm","Gpx4"
"Sec61a1",2.00946648372262e-15,0.56982000363817,0.461,0.173,6.07180392721626e-11,"Visceral endoderm","Sec61a1"
"Atp6v1d",2.26628520300474e-15,0.519562495517809,0.58,0.31,6.84780736939913e-11,"Visceral endoderm","Atp6v1d"
"Gorasp2",2.55191989261177e-15,0.464865126341794,0.524,0.25,7.71088114751574e-11,"Visceral endoderm","Gorasp2"
"Acbd5",2.65327568225363e-15,0.415786087959095,0.353,0.115,8.01713780149758e-11,"Visceral endoderm","Acbd5"
"Tead2",2.75518327962782e-15,-0.746766577747684,0.397,0.629,8.32506179772343e-11,"Visceral endoderm","Tead2"
"Aup1",3.31851375228722e-15,0.506156770404939,0.448,0.164,1.00272211539111e-10,"Visceral endoderm","Aup1"
"Tpd52",4.59361129293935e-15,0.515558176071814,0.478,0.207,1.38800558827455e-10,"Visceral endoderm","Tpd52"
"Pfkl",6.30560038705181e-15,0.459776560538456,0.672,0.433,1.90530021295157e-10,"Visceral endoderm","Pfkl"
"Capns1",6.56880561047548e-15,0.515527483976622,0.711,0.404,1.98483030326127e-10,"Visceral endoderm","Capns1"
"Agpat3",6.80117274823709e-15,0.358494608385095,0.353,0.152,2.05504235760732e-10,"Visceral endoderm","Agpat3"
"Tex15",6.96041973890903e-15,0.462655411944636,0.252,0.038,2.10316042830875e-10,"Visceral endoderm","Tex15"
"Selenok",7.64842806270058e-15,0.587631640192439,0.821,0.603,2.31104902342561e-10,"Visceral endoderm","Selenok"
"Pip4p1",8.06015459818096e-15,0.430887295565535,0.392,0.134,2.43545631338636e-10,"Visceral endoderm","Pip4p1"
"Klf6",8.60337413877669e-15,0.519286273555707,0.319,0.081,2.59959552977276e-10,"Visceral endoderm","Klf6"
"Npc1",1.15189107874118e-14,0.400707704604738,0.299,0.066,3.48055408352435e-10,"Visceral endoderm","Npc1"
"Acaa1a",1.58246151372504e-14,0.43703425804809,0.334,0.106,4.78156570987157e-10,"Visceral endoderm","Acaa1a"
"Iqsec1",1.73665894106681e-14,0.425648984175886,0.256,0.045,5.24748865632746e-10,"Visceral endoderm","Iqsec1"
"Zfpm1",2.09384068277992e-14,0.443646148070222,0.284,0.052,6.3267490070878e-10,"Visceral endoderm","Zfpm1"
"Acadm",2.13025743853117e-14,0.626840294407832,0.465,0.147,6.43678587626579e-10,"Visceral endoderm","Acadm"
"Sec11c",2.14804624961102e-14,0.42736112907895,0.317,0.077,6.49053654782465e-10,"Visceral endoderm","Sec11c"
"Iqgap2.1",2.28612297338529e-14,0.50872756865662,0.433,0.166,6.90774917638099e-10,"Visceral endoderm","Iqgap2"
"Ubqln2",2.35073130154722e-14,0.640843026672239,0.612,0.305,7.10296970075508e-10,"Visceral endoderm","Ubqln2"
"Bag2",2.60015746180219e-14,0.528292337107152,0.422,0.149,7.85663578658149e-10,"Visceral endoderm","Bag2"
"Cat",2.60480733502622e-14,0.426542156106627,0.375,0.154,7.87068584351523e-10,"Visceral endoderm","Cat"
"Sox2.10",2.70268902416721e-14,-0.981492379018203,0.095,0.358,8.16644515542364e-10,"Visceral endoderm","Sox2"
"Tle4",2.90145762721422e-14,-0.75357894101814,0.205,0.454,8.7670443663905e-10,"Visceral endoderm","Tle4"
"Erp44",3.02232017508761e-14,0.361415848430967,0.396,0.185,9.13224264104472e-10,"Visceral endoderm","Erp44"
"Glg1",3.63218972757141e-14,0.552978011686803,0.679,0.395,1.09750244808298e-09,"Visceral endoderm","Glg1"
"Prrx2.6",3.70276020950305e-14,-0.794769248864408,0.058,0.265,1.11882602490344e-09,"Visceral endoderm","Prrx2"
"Vma21",4.31727015681081e-14,0.364286581878976,0.446,0.229,1.30450635058195e-09,"Visceral endoderm","Vma21"
"Haus7",4.31732296456763e-14,0.448681390615681,0.455,0.214,1.30452230697376e-09,"Visceral endoderm","Haus7"
"Yipf5",4.915442973823e-14,0.395835665280512,0.468,0.241,1.48525024897036e-09,"Visceral endoderm","Yipf5"
"Nr2f2",4.92743632227432e-14,-0.691100320568123,0.093,0.305,1.48887415913841e-09,"Visceral endoderm","Nr2f2"
"Tmem63b",5.35505248583174e-14,0.403860125289613,0.381,0.155,1.61808265911892e-09,"Visceral endoderm","Tmem63b"
"Adgrl2",5.3589161573162e-14,-0.583624410211733,0.08,0.286,1.61925010609466e-09,"Visceral endoderm","Adgrl2"
"Rragc",5.42146773593923e-14,0.518380467550111,0.427,0.147,1.6381506910914e-09,"Visceral endoderm","Rragc"
"App",5.71213709153763e-14,0.418324162025726,0.418,0.198,1.72597934357901e-09,"Visceral endoderm","App"
"Lmo4",5.74224942239027e-14,-0.766100534943775,0.297,0.502,1.73507808546945e-09,"Visceral endoderm","Lmo4"
"Triobp",5.93942291537089e-14,0.395599885828325,0.325,0.096,1.79465602810847e-09,"Visceral endoderm","Triobp"
"Vasp",6.25427765446773e-14,0.381997816952694,0.341,0.123,1.88979253607397e-09,"Visceral endoderm","Vasp"
"Magt1",6.2914068457856e-14,0.437023637285934,0.571,0.316,1.90101149252258e-09,"Visceral endoderm","Magt1"
"Ccs",6.42289288545341e-14,0.442979719664722,0.42,0.154,1.9407413142686e-09,"Visceral endoderm","Ccs"
"Trp53inp1",6.44228964039094e-14,0.490757154840946,0.312,0.104,1.94660223774053e-09,"Visceral endoderm","Trp53inp1"
"Alg5",6.72848990744503e-14,0.438979169538937,0.483,0.193,2.03308051043359e-09,"Visceral endoderm","Alg5"
"Fuca2",6.85500739221574e-14,0.498859939693218,0.263,0.033,2.07130903363191e-09,"Visceral endoderm","Fuca2"
"Agrn",7.02049505291846e-14,0.502699004808397,0.399,0.14,2.12131278518984e-09,"Visceral endoderm","Agrn"
"Syce2",7.09856495057463e-14,0.401233047247851,0.535,0.28,2.14490238546563e-09,"Visceral endoderm","Syce2"
"Sptlc2",7.29634769416808e-14,0.386333187715168,0.356,0.129,2.20466441926983e-09,"Visceral endoderm","Sptlc2"
"Wbp2",7.54337625280008e-14,0.363986653600322,0.319,0.106,2.27930656854607e-09,"Visceral endoderm","Wbp2"
"Usp48",7.77797061009254e-14,0.502208130215679,0.478,0.199,2.35019159954556e-09,"Visceral endoderm","Usp48"
"Flna",7.79055119840509e-14,-0.631477821507653,0.159,0.368,2.35399295011008e-09,"Visceral endoderm","Flna"
"Acat1",7.83985747797346e-14,0.372765872375306,0.326,0.111,2.36889133554446e-09,"Visceral endoderm","Acat1"
"Hotairm1.1",7.90149747048145e-14,-0.794766487039533,0.209,0.426,2.38751647568067e-09,"Visceral endoderm","Hotairm1"
"Hmg20b",8.39430909739772e-14,0.464447440963172,0.61,0.34,2.53642443686969e-09,"Visceral endoderm","Hmg20b"
"Dnajb1",8.63444275312171e-14,0.418702219060881,0.407,0.165,2.60898322228326e-09,"Visceral endoderm","Dnajb1"
"Hadh",9.49618369658551e-14,0.417019986962492,0.655,0.404,2.86936686576028e-09,"Visceral endoderm","Hadh"
"Actn1",1.00834518229135e-13,0.485728891757122,0.629,0.332,3.04681580281153e-09,"Visceral endoderm","Actn1"
"Ndfip1",1.08433832641741e-13,0.417494752175188,0.757,0.508,3.27643668710284e-09,"Visceral endoderm","Ndfip1"
"Ergic3",1.1060368781001e-13,0.545168671957839,0.629,0.329,3.34200103086727e-09,"Visceral endoderm","Ergic3"
"Gm4322",1.18458922129484e-13,0.522068392499843,0.379,0.124,3.57935479106448e-09,"Visceral endoderm","Gm4322"
"Rida",1.21956557917785e-13,0.376034769658754,0.478,0.247,3.68503935404379e-09,"Visceral endoderm","Rida"
"Rab5c",1.23571810346188e-13,0.361432207854179,0.481,0.259,3.73384582142042e-09,"Visceral endoderm","Rab5c"
"Fstl1",1.37151867938486e-13,-0.662066984275192,0.132,0.334,4.14418084162928e-09,"Visceral endoderm","Fstl1"
"Sdf2",1.47055522046318e-13,0.413356107515178,0.44,0.207,4.44342965415156e-09,"Visceral endoderm","Sdf2"
"Plbd2",1.62843833025476e-13,0.369659450659544,0.302,0.083,4.92048925869777e-09,"Visceral endoderm","Plbd2"
"Vmp1",1.66197002918964e-13,0.519251544524522,0.547,0.269,5.0218086401994e-09,"Visceral endoderm","Vmp1"
"Samm50",1.71786904687964e-13,0.562603194495532,0.709,0.429,5.19071311205153e-09,"Visceral endoderm","Samm50"
"Tm2d1",1.74738758355872e-13,0.398926723662192,0.511,0.249,5.27990632248101e-09,"Visceral endoderm","Tm2d1"
"Rab7",1.87655365056868e-13,0.571506850478242,0.61,0.301,5.67019451055833e-09,"Visceral endoderm","Rab7"
"Efna4",1.89386317508542e-13,0.382566977668674,0.437,0.208,5.7224969698381e-09,"Visceral endoderm","Efna4"
"Lifr",1.97025249719996e-13,0.444683599052702,0.278,0.07,5.9533149455394e-09,"Visceral endoderm","Lifr"
"Kif21a.1",2.06987565617664e-13,0.46611598303748,0.373,0.145,6.25433628270334e-09,"Visceral endoderm","Kif21a"
"Smarce1",2.29811776662215e-13,-0.743119707515915,0.233,0.468,6.9439926436255e-09,"Visceral endoderm","Smarce1"
"Septin11",2.77296294719e-13,-0.799823612766816,0.375,0.587,8.37878484122929e-09,"Visceral endoderm","Septin11"
"Arf1",2.84091305399368e-13,0.515367740502169,0.832,0.63,8.5841028839473e-09,"Visceral endoderm","Arf1"
"Mta3",2.87880528066161e-13,0.384419790097607,0.302,0.098,8.69859803604713e-09,"Visceral endoderm","Mta3"
"Nfu1",2.96927269312805e-13,0.356728824258816,0.528,0.281,8.97195436955573e-09,"Visceral endoderm","Nfu1"
"Hoxd4.2",3.03127894728898e-13,-0.575746210750205,0.058,0.259,9.15931246712837e-09,"Visceral endoderm","Hoxd4"
"Slc7a6",3.10531582851712e-13,0.376020127452937,0.31,0.103,9.38302230744733e-09,"Visceral endoderm","Slc7a6"
"Ralb",3.15369085790597e-13,0.439294882131424,0.39,0.136,9.52919229624867e-09,"Visceral endoderm","Ralb"
"Mapk3",3.18230936344355e-13,0.344404564428418,0.466,0.217,9.61566597258104e-09,"Visceral endoderm","Mapk3"
"Erlec1",3.25306553055928e-13,0.372108671766656,0.466,0.218,9.8294628071379e-09,"Visceral endoderm","Erlec1"
"Hoxb9.7",3.84867637983685e-13,-0.895530288061761,0.119,0.368,1.1629160549315e-08,"Visceral endoderm","Hoxb9"
"Cox6b2",4.78829382963357e-13,0.535951603400424,0.506,0.232,1.44683086356208e-08,"Visceral endoderm","Cox6b2"
"Fam76a",4.93065699544527e-13,0.327993506545639,0.366,0.151,1.48984731774374e-08,"Visceral endoderm","Fam76a"
"Nucb1",5.49773438310232e-13,0.345820246669803,0.354,0.139,1.6611954211982e-08,"Visceral endoderm","Nucb1"
"Sap30l",5.6233551786721e-13,0.397197543897554,0.578,0.333,1.69915300078756e-08,"Visceral endoderm","Sap30l"
"Ddrgk1",5.8622470843952e-13,0.459762099377484,0.502,0.257,1.77133657902085e-08,"Visceral endoderm","Ddrgk1"
"Ap3d1",6.15678481734559e-13,0.385948757734487,0.397,0.163,1.86033410040914e-08,"Visceral endoderm","Ap3d1"
"Txndc5",6.16666492626164e-13,0.465369267689557,0.522,0.241,1.86331947411922e-08,"Visceral endoderm","Txndc5"
"Arpc3",6.24026240221365e-13,0.426923886968545,0.754,0.543,1.88555768745287e-08,"Visceral endoderm","Arpc3"
"Myh9",6.57126721796103e-13,0.667522253688075,0.535,0.209,1.9855741025791e-08,"Visceral endoderm","Myh9"
"Plekhf2",6.88717539816066e-13,0.5159832269997,0.386,0.118,2.08102891830822e-08,"Visceral endoderm","Plekhf2"
"Sco2",7.56514540914359e-13,0.40996470103402,0.319,0.103,2.28588433682683e-08,"Visceral endoderm","Sco2"
"Rcn1",7.72189627280273e-13,0.597285172728948,0.696,0.41,2.33324817779007e-08,"Visceral endoderm","Rcn1"
"Copb2",9.05979637841497e-13,0.415009708557367,0.722,0.485,2.73750807370187e-08,"Visceral endoderm","Copb2"
"0610012G03Rik",9.76389987503231e-13,0.510961241951237,0.795,0.562,2.95025998623976e-08,"Visceral endoderm","0610012G03Rik"
"Tmf1",1.05490346014185e-12,0.441715186098695,0.45,0.192,3.18749629516463e-08,"Visceral endoderm","Tmf1"
"Nradd",1.11496088770298e-12,0.391196382718172,0.312,0.097,3.36896581828333e-08,"Visceral endoderm","Nradd"
"Copg1",1.85300185217231e-12,0.466589554439844,0.442,0.195,5.59903039652387e-08,"Visceral endoderm","Copg1"
"Comt",2.0431490033963e-12,0.391900151692568,0.457,0.198,6.17357902866225e-08,"Visceral endoderm","Comt"
"Rab9",2.05591199504686e-12,0.333824600899793,0.487,0.271,6.21214368423358e-08,"Visceral endoderm","Rab9"
"Nmral1",2.09974052307878e-12,-0.651487851068331,0.103,0.322,6.34457596453485e-08,"Visceral endoderm","Nmral1"
"Sephs2",2.39385692538182e-12,0.533620620664284,0.535,0.271,7.23327808573371e-08,"Visceral endoderm","Sephs2"
"Copa",2.57458524887907e-12,0.387110695957304,0.47,0.25,7.779366788013e-08,"Visceral endoderm","Copa"
"Rab34",2.66892748895532e-12,-0.628302842139577,0.103,0.331,8.06443130062738e-08,"Visceral endoderm","Rab34"
"Actn4",2.75646307834703e-12,0.509029049200199,0.604,0.335,8.3289288375334e-08,"Visceral endoderm","Actn4"
"Commd7",2.87984842648466e-12,0.430904287024874,0.44,0.211,8.70175000546605e-08,"Visceral endoderm","Commd7"
"Tmem263",3.04418149235577e-12,0.424488552971244,0.397,0.165,9.19829879730219e-08,"Visceral endoderm","Tmem263"
"F11r",3.35882317238792e-12,0.389212095888321,0.338,0.129,1.01490200976873e-07,"Visceral endoderm","F11r"
"Nr2c2ap",3.70987557206084e-12,0.415577753050019,0.321,0.108,1.1209760028539e-07,"Visceral endoderm","Nr2c2ap"
"Acsl4",3.72779255907766e-12,0.497849747638825,0.396,0.135,1.12638979965091e-07,"Visceral endoderm","Acsl4"
"Gadd45gip1",3.81769608986341e-12,0.472026766090787,0.578,0.305,1.15355505051313e-07,"Visceral endoderm","Gadd45gip1"
"Tm9sf2",4.07067452530351e-12,0.45529210714124,0.588,0.313,1.22999501456571e-07,"Visceral endoderm","Tm9sf2"
"Rab1a",4.15761126661456e-12,0.535746401028695,0.606,0.356,1.25626382032025e-07,"Visceral endoderm","Rab1a"
"Nans",4.35891964585638e-12,0.392409885812461,0.437,0.203,1.31709116019196e-07,"Visceral endoderm","Nans"
"Tmem205",4.78632804100449e-12,0.398696619949487,0.418,0.198,1.44623688086992e-07,"Visceral endoderm","Tmem205"
"Rnf181",5.55102556633725e-12,0.451214641020925,0.381,0.135,1.67729788512446e-07,"Visceral endoderm","Rnf181"
"Yipf3",6.41098088143089e-12,0.381957058845551,0.347,0.127,1.93714198313316e-07,"Visceral endoderm","Yipf3"
"Acbd3",6.58179357170212e-12,0.55245996615912,0.586,0.301,1.98875474562551e-07,"Visceral endoderm","Acbd3"
"Jade3",6.94758828425251e-12,0.399154844002378,0.3,0.073,2.09928327596974e-07,"Visceral endoderm","Jade3"
"Myl12b",7.09071374791181e-12,0.473762575354633,0.672,0.41,2.14253006606903e-07,"Visceral endoderm","Myl12b"
"Ctdspl",7.28690196819548e-12,0.33666990285398,0.341,0.124,2.20181029870995e-07,"Visceral endoderm","Ctdspl"
"Tmem179b",7.49725443836387e-12,0.353726735961242,0.328,0.115,2.26537040109603e-07,"Visceral endoderm","Tmem179b"
"1110008P14Rik",9.00608199827637e-12,0.360476671506297,0.323,0.117,2.72127773659919e-07,"Visceral endoderm","1110008P14Rik"
"Immt",1.04082135069334e-11,0.441610890437883,0.828,0.624,3.144945793255e-07,"Visceral endoderm","Immt"
"Arpc5",1.0854795663417e-11,0.545138873801336,0.606,0.332,3.27988505765807e-07,"Visceral endoderm","Arpc5"
"Nenf",1.08832116894669e-11,0.423969723803072,0.541,0.298,3.28847124408932e-07,"Visceral endoderm","Nenf"
"Gars",1.15523253819512e-11,0.314759086414203,0.681,0.471,3.49065063741039e-07,"Visceral endoderm","Gars"
